iter,time,Atmosphere0,Atmosphere1,Atmosphere2,Oceans0,Oceans1,Oceans2,OCrust0,OCrust1,OCrust2,UMantle0,UMantle1,UMantle2,LMantle0,LMantle1,LMantle2,CCrust0,CCrust1,CCrust2,AbioticFixation0,AbioticFixation1,FreundlichAdsorption0,HydrothermalCirculation0,HydrothermalCirculation1,Subduction0,Volcanism0,Volcanism1,Volcanism2,Convection0,Erosion0,Erosion1,Henry0,Henry1
382000,1910,2.001732e+18,0,0,8.9689367e+15,6.7579488e+16,1.5278044e+19,0,0,1.2186083e+19,0,0,1.4307293e+18,0,0,2.2315689e+18,0,0,6.95294e+17,2.0018621e+10,8007428.4,1.2186206e+11,2.0018142e+10,2656744.9,1.1576779e+11,2.0030211e+10,8.0120842e+10,1.5620982e+10,1.5616079e+10,6.0929711e+09,0.7064661,2660872.6,1
384000,1920,2.0017412e+18,0,0,8.968978e+15,6.7584275e+16,1.527806e+19,0,0,1.2186095e+19,0,0,1.4307359e+18,0,0,2.2315198e+18,0,0,6.9529471e+17,2.0018713e+10,8007465.3,1.2186218e+11,2.0018234e+10,2656581.1,1.1576791e+11,2.0030303e+10,8.012121e+10,1.5620639e+10,1.5615736e+10,6.0929773e+09,0.70759943,2660708.8,1
386000,1930,2.0017504e+18,0,0,8.9690193e+15,6.7589063e+16,1.5278075e+19,0,0,1.2186108e+19,0,0,1.4307425e+18,0,0,2.2314708e+18,0,0,6.9529541e+17,2.0018805e+10,8007502.1,1.2186231e+11,2.0018327e+10,2656417.4,1.1576802e+11,2.0030395e+10,8.0121578e+10,1.5620296e+10,1.5615393e+10,6.0929835e+09,0.70873277,2660545.1,1
388000,1940,2.0017596e+18,0,0,8.9690606e+15,6.7593851e+16,1.5278091e+19,0,0,1.218612e+19,0,0,1.430749e+18,0,0,2.2314218e+18,0,0,6.9529611e+17,2.0018897e+10,8007539,1.2186243e+11,2.0018419e+10,2656253.7,1.1576814e+11,2.0030487e+10,8.0121946e+10,1.5619953e+10,1.5615049e+10,6.0929896e+09,0.7098661,2660381.3,1
390000,1950,2.0017688e+18,0,0,8.9691018e+15,6.7598639e+16,1.5278106e+19,0,0,1.2186132e+19,0,0,1.4307556e+18,0,0,2.2313727e+18,0,0,6.9529682e+17,2.001899e+10,8007575.8,1.2186255e+11,2.0018511e+10,2656090,1.1576826e+11,2.0030579e+10,8.0122314e+10,1.5619609e+10,1.5614706e+10,6.0929958e+09,0.71099943,2660217.6,1
392000,1960,2.0017781e+18,0,0,8.9691431e+15,6.7603427e+16,1.5278121e+19,0,0,1.2186145e+19,0,0,1.4307622e+18,0,0,2.2313237e+18,0,0,6.9529752e+17,2.0019082e+10,8007612.7,1.2186268e+11,2.0018603e+10,2655926.3,1.1576837e+11,2.0030671e+10,8.0122682e+10,1.5619266e+10,1.5614363e+10,6.093002e+09,0.71213277,2660053.9,1
394000,1970,2.0017873e+18,0,0,8.9691844e+15,6.7608216e+16,1.5278137e+19,0,0,1.2186157e+19,0,0,1.4307688e+18,0,0,2.2312747e+18,0,0,6.9529822e+17,2.0019174e+10,8007649.5,1.218628e+11,2.0018695e+10,2655762.6,1.1576849e+11,2.0030763e+10,8.012305e+10,1.5618923e+10,1.561402e+10,6.0930081e+09,0.7132661,2659890.2,1
396000,1980,2.0017965e+18,0,0,8.9692257e+15,6.7613005e+16,1.5278152e+19,0,0,1.2186169e+19,0,0,1.4307753e+18,0,0,2.2312256e+18,0,0,6.9529893e+17,2.0019266e+10,8007686.4,1.2186292e+11,2.0018787e+10,2655599,1.1576861e+11,2.0030855e+10,8.0123418e+10,1.561858e+10,1.5613677e+10,6.0930143e+09,0.71439943,2659726.6,1
398000,1990,2.0018057e+18,0,0,8.9692669e+15,6.7617793e+16,1.5278168e+19,0,0,1.2186181e+19,0,0,1.4307819e+18,0,0,2.2311766e+18,0,0,6.9529963e+17,2.0019358e+10,8007723.2,1.2186304e+11,2.0018879e+10,2655435.3,1.1576872e+11,2.0030947e+10,8.0123786e+10,1.5618236e+10,1.5613334e+10,6.0930204e+09,0.71553277,2659562.9,1
400000,2000,2.0018149e+18,0,0,8.9693082e+15,6.7622582e+16,1.5278183e+19,0,0,1.2186194e+19,0,0,1.4307885e+18,0,0,2.2311276e+18,0,0,6.9530033e+17,2.001945e+10,8007760.1,1.2186317e+11,2.0018971e+10,2655271.7,1.1576884e+11,2.0031039e+10,8.0124154e+10,1.5617893e+10,1.5612991e+10,6.0930266e+09,0.7166661,2659399.2,1
402000,2010,2.0018241e+18,0,0,8.9693495e+15,6.7627372e+16,1.5278198e+19,0,0,1.2186206e+19,0,0,1.430795e+18,0,0,2.2310786e+18,0,0,6.9530104e+17,2.0019542e+10,8007796.9,1.2186329e+11,2.0019063e+10,2655108.1,1.1576896e+11,2.0031131e+10,8.0124522e+10,1.561755e+10,1.5612647e+10,6.0930328e+09,0.71779943,2659235.6,1
404000,2020,2.0018333e+18,0,0,8.9693908e+15,6.7632161e+16,1.5278214e+19,0,0,1.2186218e+19,0,0,1.4308016e+18,0,0,2.2310295e+18,0,0,6.9530174e+17,2.0019634e+10,8007833.8,1.2186341e+11,2.0019156e+10,2654944.5,1.1576907e+11,2.0031223e+10,8.012489e+10,1.5617207e+10,1.5612304e+10,6.0930389e+09,0.71893277,2659072,1
406000,2030,2.0018425e+18,0,0,8.969432e+15,6.7636951e+16,1.5278229e+19,0,0,1.2186231e+19,0,0,1.4308082e+18,0,0,2.2309805e+18,0,0,6.9530244e+17,2.0019727e+10,8007870.6,1.2186354e+11,2.0019248e+10,2654780.9,1.1576919e+11,2.0031315e+10,8.0125258e+10,1.5616864e+10,1.5611961e+10,6.0930451e+09,0.7200661,2658908.4,1
408000,2040,2.0018518e+18,0,0,8.9694733e+15,6.764174e+16,1.5278245e+19,0,0,1.2186243e+19,0,0,1.4308148e+18,0,0,2.2309315e+18,0,0,6.9530314e+17,2.0019819e+10,8007907.5,1.2186366e+11,2.001934e+10,2654617.4,1.1576931e+11,2.0031407e+10,8.0125626e+10,1.5616521e+10,1.5611618e+10,6.0930512e+09,0.72119943,2658744.8,1
410000,2050,2.001861e+18,0,0,8.9695146e+15,6.764653e+16,1.527826e+19,0,0,1.2186255e+19,0,0,1.4308213e+18,0,0,2.2308825e+18,0,0,6.9530385e+17,2.0019911e+10,8007944.3,1.2186378e+11,2.0019432e+10,2654453.8,1.1576942e+11,2.0031499e+10,8.0125994e+10,1.5616177e+10,1.5611275e+10,6.0930574e+09,0.72233277,2658581.2,1
412000,2060,2.0018702e+18,0,0,8.9695559e+15,6.7651321e+16,1.5278276e+19,0,0,1.2186268e+19,0,0,1.4308279e+18,0,0,2.2308334e+18,0,0,6.9530455e+17,2.0020003e+10,8007981.2,1.218639e+11,2.0019524e+10,2654290.3,1.1576954e+11,2.003159e+10,8.0126362e+10,1.5615834e+10,1.5610932e+10,6.0930635e+09,0.7234661,2658417.6,1
414000,2070,2.0018794e+18,0,0,8.9695971e+15,6.7656111e+16,1.5278291e+19,0,0,1.218628e+19,0,0,1.4308345e+18,0,0,2.2307844e+18,0,0,6.9530525e+17,2.0020095e+10,8008018,1.2186403e+11,2.0019616e+10,2654126.8,1.1576966e+11,2.0031682e+10,8.012673e+10,1.5615491e+10,1.5610589e+10,6.0930697e+09,0.72459943,2658254.1,1
416000,2080,2.0018886e+18,0,0,8.9696384e+15,6.7660901e+16,1.5278306e+19,0,0,1.2186292e+19,0,0,1.430841e+18,0,0,2.2307354e+18,0,0,6.9530595e+17,2.0020187e+10,8008054.9,1.2186415e+11,2.0019708e+10,2653963.3,1.1576977e+11,2.0031774e+10,8.0127098e+10,1.5615148e+10,1.5610246e+10,6.0930758e+09,0.72573277,2658090.5,1
418000,2090,2.0018978e+18,0,0,8.9696797e+15,6.7665692e+16,1.5278322e+19,0,0,1.2186304e+19,0,0,1.4308476e+18,0,0,2.2306864e+18,0,0,6.9530665e+17,2.0020279e+10,8008091.7,1.2186427e+11,2.00198e+10,2653799.8,1.1576989e+11,2.0031866e+10,8.0127466e+10,1.5614805e+10,1.5609903e+10,6.093082e+09,0.7268661,2657927,1
420000,2100,2.001907e+18,0,0,8.969721e+15,6.7670483e+16,1.5278337e+19,0,0,1.2186317e+19,0,0,1.4308542e+18,0,0,2.2306373e+18,0,0,6.9530736e+17,2.0020371e+10,8008128.6,1.218644e+11,2.0019892e+10,2653636.3,1.1577001e+11,2.0031958e+10,8.0127834e+10,1.5614462e+10,1.5609559e+10,6.0930881e+09,0.72799943,2657763.5,1
422000,2110,2.0019162e+18,0,0,8.9697622e+15,6.7675274e+16,1.5278353e+19,0,0,1.2186329e+19,0,0,1.4308607e+18,0,0,2.2305883e+18,0,0,6.9530806e+17,2.0020464e+10,8008165.4,1.2186452e+11,2.0019984e+10,2653472.9,1.1577013e+11,2.003205e+10,8.0128202e+10,1.5614118e+10,1.5609216e+10,6.0930943e+09,0.72913277,2657600,1
424000,2120,2.0019254e+18,0,0,8.9698035e+15,6.7680065e+16,1.5278368e+19,0,0,1.2186341e+19,0,0,1.4308673e+18,0,0,2.2305393e+18,0,0,6.9530876e+17,2.0020556e+10,8008202.2,1.2186464e+11,2.0020077e+10,2653309.5,1.1577024e+11,2.0032142e+10,8.0128569e+10,1.5613775e+10,1.5608873e+10,6.0931004e+09,0.7302661,2657436.5,1
426000,2130,2.0019347e+18,0,0,8.9698448e+15,6.7684857e+16,1.5278383e+19,0,0,1.2186354e+19,0,0,1.4308739e+18,0,0,2.2304903e+18,0,0,6.9530946e+17,2.0020648e+10,8008239.1,1.2186476e+11,2.0020169e+10,2653146.1,1.1577036e+11,2.0032234e+10,8.0128937e+10,1.5613432e+10,1.560853e+10,6.0931066e+09,0.73139943,2657273.1,1
428000,2140,2.0019439e+18,0,0,8.969886e+15,6.7689648e+16,1.5278399e+19,0,0,1.2186366e+19,0,0,1.4308805e+18,0,0,2.2304413e+18,0,0,6.9531016e+17,2.002074e+10,8008275.9,1.2186489e+11,2.0020261e+10,2652982.7,1.1577048e+11,2.0032326e+10,8.0129305e+10,1.5613089e+10,1.5608187e+10,6.0931127e+09,0.73253277,2657109.6,1
430000,2150,2.0019531e+18,0,0,8.9699273e+15,6.769444e+16,1.5278414e+19,0,0,1.2186378e+19,0,0,1.430887e+18,0,0,2.2303922e+18,0,0,6.9531087e+17,2.0020832e+10,8008312.8,1.2186501e+11,2.0020353e+10,2652819.3,1.1577059e+11,2.0032418e+10,8.0129673e+10,1.5612746e+10,1.5607844e+10,6.0931189e+09,0.7336661,2656946.2,1
432000,2160,2.0019623e+18,0,0,8.9699686e+15,6.7699232e+16,1.527843e+19,0,0,1.218639e+19,0,0,1.4308936e+18,0,0,2.2303432e+18,0,0,6.9531157e+17,2.0020924e+10,8008349.6,1.2186513e+11,2.0020445e+10,2652655.9,1.1577071e+11,2.003251e+10,8.0130041e+10,1.5612403e+10,1.5607501e+10,6.093125e+09,0.73479943,2656782.7,1
434000,2170,2.0019715e+18,0,0,8.9700098e+15,6.7704024e+16,1.5278445e+19,0,0,1.2186403e+19,0,0,1.4309002e+18,0,0,2.2302942e+18,0,0,6.9531227e+17,2.0021016e+10,8008386.5,1.2186526e+11,2.0020537e+10,2652492.5,1.1577083e+11,2.0032602e+10,8.0130409e+10,1.561206e+10,1.5607158e+10,6.0931312e+09,0.73593277,2656619.3,1
436000,2180,2.0019807e+18,0,0,8.9700511e+15,6.7708817e+16,1.527846e+19,0,0,1.2186415e+19,0,0,1.4309067e+18,0,0,2.2302452e+18,0,0,6.9531297e+17,2.0021108e+10,8008423.3,1.2186538e+11,2.0020629e+10,2652329.2,1.1577094e+11,2.0032694e+10,8.0130777e+10,1.5611717e+10,1.5606815e+10,6.0931373e+09,0.7370661,2656456,1
438000,2190,2.0019899e+18,0,0,8.9700924e+15,6.7713609e+16,1.5278476e+19,0,0,1.2186427e+19,0,0,1.4309133e+18,0,0,2.2301962e+18,0,0,6.9531367e+17,2.00212e+10,8008460.1,1.218655e+11,2.0020721e+10,2652165.9,1.1577106e+11,2.0032786e+10,8.0131145e+10,1.5611373e+10,1.5606472e+10,6.0931435e+09,0.73819943,2656292.6,1
440000,2200,2.0019991e+18,0,0,8.9701336e+15,6.7718402e+16,1.5278491e+19,0,0,1.218644e+19,0,0,1.4309199e+18,0,0,2.2301472e+18,0,0,6.9531437e+17,2.0021293e+10,8008497,1.2186563e+11,2.0020813e+10,2652002.6,1.1577118e+11,2.0032878e+10,8.0131513e+10,1.561103e+10,1.5606129e+10,6.0931496e+09,0.73933277,2656129.2,1
442000,2210,2.0020083e+18,0,0,8.9701749e+15,6.7723195e+16,1.5278507e+19,0,0,1.2186452e+19,0,0,1.4309264e+18,0,0,2.2300981e+18,0,0,6.9531508e+17,2.0021385e+10,8008533.8,1.2186575e+11,2.0020905e+10,2651839.3,1.1577129e+11,2.003297e+10,8.013188e+10,1.5610687e+10,1.5605786e+10,6.0931558e+09,0.7404661,2655965.9,1
444000,2220,2.0020175e+18,0,0,8.9702162e+15,6.7727988e+16,1.5278522e+19,0,0,1.2186464e+19,0,0,1.430933e+18,0,0,2.2300491e+18,0,0,6.9531578e+17,2.0021477e+10,8008570.7,1.2186587e+11,2.0020997e+10,2651676,1.1577141e+11,2.0033062e+10,8.0132248e+10,1.5610344e+10,1.5605443e+10,6.0931619e+09,0.74159943,2655802.6,1
446000,2230,2.0020268e+18,0,0,8.9702574e+15,6.7732781e+16,1.5278538e+19,0,0,1.2186476e+19,0,0,1.4309396e+18,0,0,2.2300001e+18,0,0,6.9531648e+17,2.0021569e+10,8008607.5,1.2186599e+11,2.002109e+10,2651512.8,1.1577153e+11,2.0033154e+10,8.0132616e+10,1.5610001e+10,1.56051e+10,6.0931681e+09,0.74273277,2655639.2,1
448000,2240,2.002036e+18,0,0,8.9702987e+15,6.7737575e+16,1.5278553e+19,0,0,1.2186489e+19,0,0,1.4309461e+18,0,0,2.2299511e+18,0,0,6.9531718e+17,2.0021661e+10,8008644.4,1.2186612e+11,2.0021182e+10,2651349.5,1.1577164e+11,2.0033246e+10,8.0132984e+10,1.5609658e+10,1.5604756e+10,6.0931742e+09,0.7438661,2655476,1
450000,2250,2.0020452e+18,0,0,8.97034e+15,6.7742368e+16,1.5278568e+19,0,0,1.2186501e+19,0,0,1.4309527e+18,0,0,2.2299021e+18,0,0,6.9531788e+17,2.0021753e+10,8008681.2,1.2186624e+11,2.0021274e+10,2651186.3,1.1577176e+11,2.0033338e+10,8.0133352e+10,1.5609315e+10,1.5604413e+10,6.0931804e+09,0.74499943,2655312.7,1
452000,2260,2.0020544e+18,0,0,8.9703812e+15,6.7747162e+16,1.5278584e+19,0,0,1.2186513e+19,0,0,1.4309593e+18,0,0,2.2298531e+18,0,0,6.9531858e+17,2.0021845e+10,8008718,1.2186636e+11,2.0021366e+10,2651023.1,1.1577188e+11,2.003343e+10,8.013372e+10,1.5608972e+10,1.560407e+10,6.0931865e+09,0.74613277,2655149.4,1
454000,2270,2.0020636e+18,0,0,8.9704225e+15,6.7751956e+16,1.5278599e+19,0,0,1.2186526e+19,0,0,1.4309659e+18,0,0,2.2298041e+18,0,0,6.9531928e+17,2.0021937e+10,8008754.9,1.2186649e+11,2.0021458e+10,2650859.9,1.1577199e+11,2.0033522e+10,8.0134088e+10,1.5608629e+10,1.5603727e+10,6.0931927e+09,0.7472661,2654986.2,1
456000,2280,2.0020728e+18,0,0,8.9704638e+15,6.775675e+16,1.5278615e+19,0,0,1.2186538e+19,0,0,1.4309724e+18,0,0,2.229755e+18,0,0,6.9531999e+17,2.0022029e+10,8008791.7,1.2186661e+11,2.002155e+10,2650696.7,1.1577211e+11,2.0033614e+10,8.0134455e+10,1.5608285e+10,1.5603384e+10,6.0931988e+09,0.74839943,2654822.9,1
458000,2290,2.002082e+18,0,0,8.970505e+15,6.7761545e+16,1.527863e+19,0,0,1.218655e+19,0,0,1.430979e+18,0,0,2.229706e+18,0,0,6.9532069e+17,2.0022121e+10,8008828.5,1.2186673e+11,2.0021642e+10,2650533.5,1.1577223e+11,2.0033706e+10,8.0134823e+10,1.5607942e+10,1.5603041e+10,6.093205e+09,0.74953277,2654659.7,1
460000,2300,2.0020912e+18,0,0,8.9705463e+15,6.7766339e+16,1.5278645e+19,0,0,1.2186563e+19,0,0,1.4309856e+18,0,0,2.229657e+18,0,0,6.9532139e+17,2.0022214e+10,8008865.4,1.2186685e+11,2.0021734e+10,2650370.4,1.1577234e+11,2.0033798e+10,8.0135191e+10,1.5607599e+10,1.5602698e+10,6.0932111e+09,0.7506661,2654496.5,1
462000,2310,2.0021004e+18,0,0,8.9705875e+15,6.7771134e+16,1.5278661e+19,0,0,1.2186575e+19,0,0,1.4309921e+18,0,0,2.229608e+18,0,0,6.9532209e+17,2.0022306e+10,8008902.2,1.2186698e+11,2.0021826e+10,2650207.2,1.1577246e+11,2.003389e+10,8.0135559e+10,1.5607256e+10,1.5602355e+10,6.0932173e+09,0.75179943,2654333.3,1
464000,2320,2.0021096e+18,0,0,8.9706288e+15,6.7775929e+16,1.5278676e+19,0,0,1.2186587e+19,0,0,1.4309987e+18,0,0,2.229559e+18,0,0,6.9532279e+17,2.0022398e+10,8008939.1,1.218671e+11,2.0021918e+10,2650044.1,1.1577258e+11,2.0033982e+10,8.0135927e+10,1.5606913e+10,1.5602012e+10,6.0932234e+09,0.75293277,2654170.2,1
466000,2330,2.0021188e+18,0,0,8.9706701e+15,6.7780724e+16,1.5278692e+19,0,0,1.2186599e+19,0,0,1.4310053e+18,0,0,2.22951e+18,0,0,6.9532349e+17,2.002249e+10,8008975.9,1.2186722e+11,2.002201e+10,2649881,1.1577269e+11,2.0034074e+10,8.0136294e+10,1.560657e+10,1.5601669e+10,6.0932296e+09,0.7540661,2654007,1
468000,2340,2.0021281e+18,0,0,8.9707113e+15,6.7785519e+16,1.5278707e+19,0,0,1.2186612e+19,0,0,1.4310118e+18,0,0,2.229461e+18,0,0,6.9532419e+17,2.0022582e+10,8009012.7,1.2186735e+11,2.0022102e+10,2649717.9,1.1577281e+11,2.0034166e+10,8.0136662e+10,1.5606227e+10,1.5601326e+10,6.0932357e+09,0.75519943,2653843.9,1
470000,2350,2.0021373e+18,0,0,8.9707526e+15,6.7790315e+16,1.5278722e+19,0,0,1.2186624e+19,0,0,1.4310184e+18,0,0,2.229412e+18,0,0,6.953249e+17,2.0022674e+10,8009049.6,1.2186747e+11,2.0022194e+10,2649554.9,1.1577293e+11,2.0034258e+10,8.013703e+10,1.5605884e+10,1.5600983e+10,6.0932418e+09,0.75633277,2653680.7,1
472000,2360,2.0021465e+18,0,0,8.9707938e+15,6.779511e+16,1.5278738e+19,0,0,1.2186636e+19,0,0,1.431025e+18,0,0,2.229363e+18,0,0,6.953256e+17,2.0022766e+10,8009086.4,1.2186759e+11,2.0022286e+10,2649391.8,1.1577304e+11,2.0034349e+10,8.0137398e+10,1.5605541e+10,1.560064e+10,6.093248e+09,0.7574661,2653517.6,1
474000,2370,2.0021557e+18,0,0,8.9708351e+15,6.7799906e+16,1.5278753e+19,0,0,1.2186649e+19,0,0,1.4310315e+18,0,0,2.229314e+18,0,0,6.953263e+17,2.0022858e+10,8009123.2,1.2186771e+11,2.0022379e+10,2649228.8,1.1577316e+11,2.0034441e+10,8.0137766e+10,1.5605198e+10,1.5600297e+10,6.0932541e+09,0.75859943,2653354.5,1
476000,2380,2.0021649e+18,0,0,8.9708764e+15,6.7804702e+16,1.5278769e+19,0,0,1.2186661e+19,0,0,1.4310381e+18,0,0,2.229265e+18,0,0,6.95327e+17,2.002295e+10,8009160.1,1.2186784e+11,2.0022471e+10,2649065.8,1.1577328e+11,2.0034533e+10,8.0138133e+10,1.5604855e+10,1.5599954e+10,6.0932603e+09,0.75973277,2653191.5,1
478000,2390,2.0021741e+18,0,0,8.9709176e+15,6.7809498e+16,1.5278784e+19,0,0,1.2186673e+19,0,0,1.4310447e+18,0,0,2.229216e+18,0,0,6.953277e+17,2.0023042e+10,8009196.9,1.2186796e+11,2.0022563e+10,2648902.7,1.1577339e+11,2.0034625e+10,8.0138501e+10,1.5604512e+10,1.5599611e+10,6.0932664e+09,0.7608661,2653028.4,1
480000,2400,2.0021833e+18,0,0,8.9709589e+15,6.7814295e+16,1.5278799e+19,0,0,1.2186685e+19,0,0,1.4310512e+18,0,0,2.2291669e+18,0,0,6.953284e+17,2.0023134e+10,8009233.7,1.2186808e+11,2.0022655e+10,2648739.8,1.1577351e+11,2.0034717e+10,8.0138869e+10,1.5604169e+10,1.5599268e+10,6.0932726e+09,0.76199943,2652865.3,1
482000,2410,2.0021925e+18,0,0,8.9710001e+15,6.7819091e+16,1.5278815e+19,0,0,1.2186698e+19,0,0,1.4310578e+18,0,0,2.2291179e+18,0,0,6.953291e+17,2.0023226e+10,8009270.6,1.2186821e+11,2.0022747e+10,2648576.8,1.1577363e+11,2.0034809e+10,8.0139237e+10,1.5603826e+10,1.5598925e+10,6.0932787e+09,0.76313277,2652702.3,1
484000,2420,2.0022017e+18,0,0,8.9710414e+15,6.7823888e+16,1.527883e+19,0,0,1.218671e+19,0,0,1.4310644e+18,0,0,2.2290689e+18,0,0,6.953298e+17,2.0023319e+10,8009307.4,1.2186833e+11,2.0022839e+10,2648413.8,1.1577374e+11,2.0034901e+10,8.0139604e+10,1.5603483e+10,1.5598582e+10,6.0932849e+09,0.7642661,2652539.3,1
486000,2430,2.0022109e+18,0,0,8.9710826e+15,6.7828685e+16,1.5278846e+19,0,0,1.2186722e+19,0,0,1.4310709e+18,0,0,2.2290199e+18,0,0,6.9533051e+17,2.0023411e+10,8009344.2,1.2186845e+11,2.0022931e+10,2648250.9,1.1577386e+11,2.0034993e+10,8.0139972e+10,1.560314e+10,1.5598239e+10,6.093291e+09,0.76539943,2652376.3,1
488000,2440,2.0022201e+18,0,0,8.9711239e+15,6.7833482e+16,1.5278861e+19,0,0,1.2186735e+19,0,0,1.4310775e+18,0,0,2.2289709e+18,0,0,6.9533121e+17,2.0023503e+10,8009381.1,1.2186857e+11,2.0023023e+10,2648088,1.1577398e+11,2.0035085e+10,8.014034e+10,1.5602797e+10,1.5597896e+10,6.0932972e+09,0.76653277,2652213.3,1
490000,2450,2.0022293e+18,0,0,8.9711651e+15,6.7838279e+16,1.5278876e+19,0,0,1.2186747e+19,0,0,1.4310841e+18,0,0,2.2289219e+18,0,0,6.9533191e+17,2.0023595e+10,8009417.9,1.218687e+11,2.0023115e+10,2647925,1.1577409e+11,2.0035177e+10,8.0140708e+10,1.5602454e+10,1.5597553e+10,6.0933033e+09,0.7676661,2652050.4,1
492000,2460,2.0022385e+18,0,0,8.9712064e+15,6.7843077e+16,1.5278892e+19,0,0,1.2186759e+19,0,0,1.4310906e+18,0,0,2.2288729e+18,0,0,6.9533261e+17,2.0023687e+10,8009454.7,1.2186882e+11,2.0023207e+10,2647762.1,1.1577421e+11,2.0035269e+10,8.0141075e+10,1.5602111e+10,1.559721e+10,6.0933094e+09,0.76879943,2651887.4,1
494000,2470,2.0022478e+18,0,0,8.9712476e+15,6.7847874e+16,1.5278907e+19,0,0,1.2186771e+19,0,0,1.4310972e+18,0,0,2.2288239e+18,0,0,6.9533331e+17,2.0023779e+10,8009491.5,1.2186894e+11,2.0023299e+10,2647599.3,1.1577433e+11,2.0035361e+10,8.0141443e+10,1.5601768e+10,1.5596868e+10,6.0933156e+09,0.76993277,2651724.5,1
496000,2480,2.002257e+18,0,0,8.9712889e+15,6.7852672e+16,1.5278923e+19,0,0,1.2186784e+19,0,0,1.4311038e+18,0,0,2.2287749e+18,0,0,6.9533401e+17,2.0023871e+10,8009528.4,1.2186907e+11,2.0023391e+10,2647436.4,1.1577444e+11,2.0035453e+10,8.0141811e+10,1.5601425e+10,1.5596525e+10,6.0933217e+09,0.7710661,2651561.5,1
498000,2490,2.0022662e+18,0,0,8.9713301e+15,6.785747e+16,1.5278938e+19,0,0,1.2186796e+19,0,0,1.4311103e+18,0,0,2.2287259e+18,0,0,6.9533471e+17,2.0023963e+10,8009565.2,1.2186919e+11,2.0023483e+10,2647273.5,1.1577456e+11,2.0035545e+10,8.0142179e+10,1.5601082e+10,1.5596182e+10,6.0933279e+09,0.77219943,2651398.6,1
500000,2500,2.0022754e+18,0,0,8.9713714e+15,6.7862268e+16,1.5278953e+19,0,0,1.2186808e+19,0,0,1.4311169e+18,0,0,2.2286769e+18,0,0,6.9533541e+17,2.0024055e+10,8009602,1.2186931e+11,2.0023575e+10,2647110.7,1.1577468e+11,2.0035637e+10,8.0142546e+10,1.5600739e+10,1.5595839e+10,6.093334e+09,0.77333277,2651235.8,1
502000,2510,2.0022846e+18,0,0,8.9714127e+15,6.7867066e+16,1.5278969e+19,0,0,1.2186821e+19,0,0,1.4311235e+18,0,0,2.2286279e+18,0,0,6.9533611e+17,2.0024147e+10,8009638.9,1.2186943e+11,2.0023667e+10,2646947.9,1.157748e+11,2.0035729e+10,8.0142914e+10,1.5600396e+10,1.5595496e+10,6.0933402e+09,0.7744661,2651072.9,1
504000,2520,2.0022938e+18,0,0,8.9714539e+15,6.7871865e+16,1.5278984e+19,0,0,1.2186833e+19,0,0,1.43113e+18,0,0,2.2285789e+18,0,0,6.9533682e+17,2.0024239e+10,8009675.7,1.2186956e+11,2.0023759e+10,2646785.1,1.1577491e+11,2.003582e+10,8.0143282e+10,1.5600053e+10,1.5595153e+10,6.0933463e+09,0.77559943,2650910,1
506000,2530,2.002303e+18,0,0,8.9714951e+15,6.7876664e+16,1.5279e+19,0,0,1.2186845e+19,0,0,1.4311366e+18,0,0,2.2285299e+18,0,0,6.9533752e+17,2.0024331e+10,8009712.5,1.2186968e+11,2.0023851e+10,2646622.3,1.1577503e+11,2.0035912e+10,8.014365e+10,1.559971e+10,1.559481e+10,6.0933524e+09,0.77673277,2650747.2,1
508000,2540,2.0023122e+18,0,0,8.9715364e+15,6.7881463e+16,1.5279015e+19,0,0,1.2186857e+19,0,0,1.4311432e+18,0,0,2.2284809e+18,0,0,6.9533822e+17,2.0024423e+10,8009749.3,1.218698e+11,2.0023944e+10,2646459.5,1.1577515e+11,2.0036004e+10,8.0144017e+10,1.5599367e+10,1.5594467e+10,6.0933586e+09,0.7778661,2650584.4,1
510000,2550,2.0023214e+18,0,0,8.9715776e+15,6.7886262e+16,1.527903e+19,0,0,1.218687e+19,0,0,1.4311497e+18,0,0,2.2284319e+18,0,0,6.9533892e+17,2.0024515e+10,8009786.2,1.2186993e+11,2.0024036e+10,2646296.8,1.1577526e+11,2.0036096e+10,8.0144385e+10,1.5599024e+10,1.5594124e+10,6.0933647e+09,0.77899943,2650421.5,1
512000,2560,2.0023306e+18,0,0,8.9716189e+15,6.7891061e+16,1.5279046e+19,0,0,1.2186882e+19,0,0,1.4311563e+18,0,0,2.2283829e+18,0,0,6.9533962e+17,2.0024608e+10,8009823,1.2187005e+11,2.0024128e+10,2646134,1.1577538e+11,2.0036188e+10,8.0144753e+10,1.5598681e+10,1.5593781e+10,6.0933709e+09,0.78013277,2650258.8,1
514000,2570,2.0023398e+18,0,0,8.9716601e+15,6.789586e+16,1.5279061e+19,0,0,1.2186894e+19,0,0,1.4311629e+18,0,0,2.2283339e+18,0,0,6.9534032e+17,2.00247e+10,8009859.8,1.2187017e+11,2.002422e+10,2645971.3,1.157755e+11,2.003628e+10,8.014512e+10,1.5598338e+10,1.5593438e+10,6.093377e+09,0.7812661,2650096,1
516000,2580,2.002349e+18,0,0,8.9717014e+15,6.790066e+16,1.5279077e+19,0,0,1.2186907e+19,0,0,1.4311694e+18,0,0,2.2282849e+18,0,0,6.9534102e+17,2.0024792e+10,8009896.6,1.2187029e+11,2.0024312e+10,2645808.6,1.1577561e+11,2.0036372e+10,8.0145488e+10,1.5597995e+10,1.5593095e+10,6.0933832e+09,0.78239943,2649933.2,1
